Query ,Actual closest word ,Predicted closest words,Actual answer index,similarity score
"""laugh:happiness""::""biology:life""","life""","[('""zoology', 0.873462438583374), ('""school', 0.8609923720359802), ('life""', 0.8604382276535034), ('school""', 0.8600638508796692), ('""pharmacology', 0.8593822717666626), ('honestly""', 0.8554654717445374), ('""happiness', 0.8545471429824829), ('""chemistry', 0.8517686724662781), ('stress""', 0.8447988033294678), ('university""', 0.8435773253440857)]",3,0.860438228
"""laugh:happiness""::""languages:linguistics""","linguistics""","[('languages""', 0.9132308959960938), ('""happiness', 0.8793810606002808), ('linguistics""', 0.8696171045303345), ('words""', 0.8645526170730591), ('""words', 0.856906533241272), ('life""', 0.8565216660499573), ('agree""', 0.8560938239097595), ('""linguistics', 0.8559167981147766), ('love""', 0.8514307737350464), ('happy""', 0.8513269424438477)]",3,0.869617105
"""laugh:happiness""::""bookcase:shelf""","shelf""","[('books""', 0.8318284749984741), ('""books', 0.8306649923324585), ('shelf""', 0.8018130660057068), ('""happiness', 0.7985986471176147), ('""book', 0.7970995903015137), ('sweetness""', 0.7957608699798584), ('love""', 0.7938624024391174), ('library""', 0.793422281742096), ('boxes""', 0.7933148741722107), ('medicine""', 0.7925892472267151)]",3,0.801813066
"""laugh:happiness""::""library:books""","books""","[('library""', 0.9100437164306641), ('""libraries', 0.8846986293792725), ('books""', 0.8760039210319519), ('""books', 0.8742561340332031), ('""happiness', 0.8669384121894836), ('university""', 0.8632445335388184), ('happy""', 0.8604522943496704), ('""university', 0.8600831627845764), ('love""', 0.8575502038002014), ('education""', 0.857358455657959)]",3,0.876003921
"""laugh:happiness""::""aquarium:fish""","fish""","[('aquarium""', 0.8782094120979309), ('""happiness', 0.8131101131439209), ('fish""', 0.8033483624458313), ('oceans""', 0.8008142113685608), ('ocean""', 0.7961137890815735), ('animals""', 0.7959010601043701), ('happy""', 0.7948639988899231), ('zoo""', 0.7947626113891602), ('beautiful""', 0.7918286323547363), ('heaven""', 0.7917076945304871)]",3,0.803348362
"""laugh:happiness""::""chewing:eating""","eating""","[('""happiness', 0.8431121706962585), ('""eating', 0.8399156928062439), ('eating""', 0.8325456976890564), ('sweetness""', 0.8317493200302124), ('""sweetness', 0.8304427266120911), ('delicious""', 0.8268053531646729), ('satiation""', 0.8259479403495789), ('hungry""', 0.8251827359199524), ('heaven""', 0.8244237899780273), ('tasty""', 0.824334442615509)]",3,0.832545698
"""laugh:happiness""::""fire:flame""","flame""","[('fire""', 0.9269959926605225), ('""happiness', 0.9092301726341248), ('flame""', 0.9046231508255005), ('""flame', 0.9002845287322998), ('happy""', 0.8966490030288696), ('heat""', 0.8966134786605835), ('beautiful""', 0.894042432308197), ('best""', 0.8939646482467651), ('loving""', 0.8939582109451294), ('good""', 0.8923986554145813)]",3,0.904623151
"""laugh:happiness""::""horse:pony""","pony""","[('horse""', 0.9156491756439209), ('""happiness', 0.8661240935325623), ('pony""', 0.8572824001312256), ('happy""', 0.8468335270881653), ('hope""', 0.846556544303894), ('""happy', 0.8407785296440125), ('honey""', 0.8393651843070984), ('unhappiness""', 0.838778555393219), ('life""', 0.8386111855506897), ('home""', 0.8371573090553284)]",3,0.8572824
"""laugh:happiness""::""lamb:sheep""","sheep""","[('lamb""', 0.8994561433792114), ('""happiness', 0.8542258739471436), ('sheep""', 0.8477606773376465), ('""sheep', 0.8466119766235352), ('happy""', 0.8390060663223267), ('bliss""', 0.8381799459457397), ('heaven""', 0.8369582295417786), ('""sweetness', 0.8364787101745605), ('hope""', 0.8353278636932373), ('love""', 0.834725558757782)]",3,0.847760677
"""laugh:happiness""::""north:south""","south""","[('""happiness', 0.8814018964767456), ('happy""', 0.8643230199813843), ('south""', 0.8627450466156006), ('hope""', 0.8621470928192139), ('beautiful""', 0.8617223501205444), ('best""', 0.8594244122505188), ('unhappiness""', 0.8592050075531006), ('nicely""', 0.8582419753074646), ('solid""', 0.8575294613838196), ('good""', 0.8566911220550537)]",3,0.862745047
"""laugh:happiness""::""villain:evil""","evil""","[('villain""', 0.9053652286529541), ('""happiness', 0.8712372183799744), ('evil""', 0.8595207929611206), ('unhappiness""', 0.8555876612663269), ('""evil', 0.8521356582641602), ('happy""', 0.850691556930542), ('millionaire""', 0.8502923846244812), ('vital""', 0.850108802318573), ('""millionaire', 0.8495534658432007), ('life""', 0.8483741283416748)]",3,0.859520793
"""laugh:happiness""::""shiny:shined""","shined""","[('shiny""', 0.914267361164093), ('shine""', 0.8762915134429932), ('shined""', 0.8711811304092407), ('""shine', 0.8711621165275574), ('""happiness', 0.8698641657829285), ('beautiful""', 0.8633478879928589), ('nicely""', 0.8619372248649597), ('""sweetness', 0.8609996438026428), ('sweetness""', 0.8595003485679626), ('happy""', 0.8576787710189819)]",3,0.87118113
"""laugh:happiness""::""ice:cold""","cold""","[('ice""', 0.9152573943138123), ('""happiness', 0.8791254758834839), ('cold""', 0.8742777109146118), ('icy""', 0.8684970140457153), ('""cold', 0.8646492958068848), ('happy""', 0.8643527030944824), ('hope""', 0.8632827997207642), ('sweet""', 0.8615854978561401), ('""coldness', 0.8613535761833191), ('liked""', 0.8612880110740662)]",3,0.874277711
"""laugh:happiness""::""violence:love""","love""","[('""happiness', 0.9062541127204895), ('unhappiness""', 0.876927375793457), ('love""', 0.8724031448364258), ('happy""', 0.8714426755905151), ('""sweetness', 0.8713060021400452), ('""illness', 0.8708799481391907), ('holiness""', 0.8705908060073853), ('wellness""', 0.8703960180282593), ('illness""', 0.8701375126838684), ('contentedness""', 0.8700758218765259)]",3,0.872403145
"""laugh:happiness""::""house:home""","home""","[('house""', 0.9083095192909241), ('""happiness', 0.8784010410308838), ('home""', 0.8679511547088623), ('happy""', 0.8614205121994019), ('""home', 0.8592966794967651), ('hope""', 0.858043372631073), ('unhappiness""', 0.8547857403755188), ('love""', 0.8519206047058105), ('""happy', 0.8511342406272888), ('life""', 0.8508028984069824)]",3,0.867951155
"""laugh:happiness""::""degree:graduate""","graduate""","[('degree""', 0.9164023399353027), ('""university', 0.8894585371017456), ('graduate""', 0.8875626921653748), ('""happiness', 0.8869072794914246), ('university""', 0.8839744925498962), ('phd""', 0.8837375640869141), ('""graduate', 0.8832994699478149), ('life""', 0.8783421516418457), ('happy""', 0.8774415254592896), ('education""', 0.8748245239257812)]",3,0.887562692
"""laugh:happiness""::""trophy:champion""","champion""","[('trophy""', 0.9228600859642029), ('""happiness', 0.8729714751243591), ('champion""', 0.8674728870391846), ('happy""', 0.8644111156463623), ('beautiful""', 0.8569292426109314), ('championship""', 0.8563085794448853), ('nicely""', 0.8551738858222961), ('sweetness""', 0.8540450930595398), ('hope""', 0.8536304235458374), ('sweet""', 0.8535045981407166)]",3,0.867472887
"""laugh:happiness""::""diploma:graduate""","graduate""","[('diploma""', 0.9036483764648438), ('""happiness', 0.8487787246704102), ('graduate""', 0.8398280143737793), ('""school', 0.8388411402702332), ('""graduate', 0.8349769115447998), ('""graduation', 0.8349071741104126), ('school""', 0.8328866362571716), ('life""', 0.831477701663971), ('phd""', 0.8312950134277344), ('""accepted', 0.8307981491088867)]",3,0.839828014
"""laugh:happiness""::""millionaire:money""","money""","[('millionaire""', 0.9195396304130554), ('""happiness', 0.8707669377326965), ('money""', 0.8477287888526917), ('splurge""', 0.847305417060852), ('life""', 0.847257137298584), ('hyperventilating""', 0.8458652496337891), ('sweetness""', 0.845590353012085), ('unhappiness""', 0.8447141051292419), ('dream""', 0.8441599011421204), ('hyperventilate""', 0.8440292477607727)]",3,0.847728789
"""laugh:happiness""::""listen:hear""","hear""","[('listen""', 0.9188961982727051), ('""happiness', 0.9135369062423706), ('hear""', 0.9118788242340088), ('word""', 0.9077109098434448), ('""word', 0.9060928821563721), ('understood""', 0.9057011604309082), ('""agree', 0.9052758812904358), ('""wise', 0.9048092365264893), ('understand""', 0.9043535590171814), ('agree""', 0.9018562436103821)]",3,0.911878824
"""laugh:happiness""::""starving:hungry""","hungry""","[('starving""', 0.9168762564659119), ('""happiness', 0.8762940764427185), ('hungry""', 0.8729764819145203), ('sweetness""', 0.8673239350318909), ('heaven""', 0.8664640784263611), ('starvation""', 0.864290177822113), ('delicious""', 0.8640163540840149), ('""sweetness', 0.8633999228477478), ('hyperventilating""', 0.8626719117164612), ('food""', 0.8621662855148315)]",3,0.872976482
"""laugh:happiness""::""arsonist:fire""","fire""","[('arsonist""', 0.905699610710144), ('""happiness', 0.8453915119171143), ('fire""', 0.8420670628547668), ('plenteousness""', 0.831544041633606), ('""agonizing', 0.8313007950782776), ('burning""', 0.8298587203025818), ('appease""', 0.8296611905097961), ('abstemious""', 0.828959047794342), ('reason""', 0.828630805015564), ('pleasure""', 0.8284677267074585)]",3,0.842067063
"""laugh:happiness""::""library:books""","books""","[('library""', 0.9100437164306641), ('""libraries', 0.8846986293792725), ('books""', 0.8760039210319519), ('""books', 0.8742561340332031), ('""happiness', 0.8669384121894836), ('university""', 0.8632445335388184), ('happy""', 0.8604522943496704), ('""university', 0.8600831627845764), ('love""', 0.8575502038002014), ('education""', 0.857358455657959)]",3,0.876003921
"""laugh:happiness""::""forest:trees""","trees""","[('forest""', 0.9044902324676514), ('""happiness', 0.8446178436279297), ('trees""', 0.8375370502471924), ('sweetness""', 0.8261334300041199), ('happy""', 0.8258389830589294), ('heaven""', 0.8255028128623962), ('beautiful""', 0.8229839205741882), ('love""', 0.8221396207809448), ('sweet""', 0.8216884732246399), ('""sweetness', 0.8208690285682678)]",3,0.83753705
"""laugh:happiness""::""aquarium:fish""","fish""","[('aquarium""', 0.8782094120979309), ('""happiness', 0.8131101131439209), ('fish""', 0.8033483624458313), ('oceans""', 0.8008142113685608), ('ocean""', 0.7961137890815735), ('animals""', 0.7959010601043701), ('happy""', 0.7948639988899231), ('zoo""', 0.7947626113891602), ('beautiful""', 0.7918286323547363), ('heaven""', 0.7917076945304871)]",3,0.803348362
"""laugh:happiness""::""fireplace:fire""","fire""","[('fireplace""', 0.8897888660430908), ('""happiness', 0.7958006262779236), ('fire""', 0.7951833009719849), ('warmth""', 0.7884356379508972), ('sweetness""', 0.787642240524292), ('""sweetness', 0.7859759330749512), ('furnace""', 0.784193754196167), ('unhappiness""', 0.7780522108078003), ('warm""', 0.7774238586425781), ('happy""', 0.7758968472480774)]",3,0.795183301
"""laugh:happiness""::""restaurant:food""","food""","[('restaurant""', 0.8896837830543518), ('""happiness', 0.865679919719696), ('food""', 0.8602991104125977), ('meal""', 0.8594846129417419), ('happy""', 0.8553187847137451), ('home""', 0.8530876040458679), ('delicious""', 0.8511155843734741), ('sweet""', 0.8475039601325989), ('breakfast""', 0.8473637700080872), ('wellness""', 0.8471407890319824)]",3,0.86029911
"""laugh:happiness""::""forest:trees""","trees""","[('forest""', 0.9044902324676514), ('""happiness', 0.8446178436279297), ('trees""', 0.8375370502471924), ('sweetness""', 0.8261334300041199), ('happy""', 0.8258389830589294), ('heaven""', 0.8255028128623962), ('beautiful""', 0.8229839205741882), ('love""', 0.8221396207809448), ('sweet""', 0.8216884732246399), ('""sweetness', 0.8208690285682678)]",3,0.83753705
"""laugh:happiness""::""aquarium:fish""","fish""","[('aquarium""', 0.8782094120979309), ('""happiness', 0.8131101131439209), ('fish""', 0.8033483624458313), ('oceans""', 0.8008142113685608), ('ocean""', 0.7961137890815735), ('animals""', 0.7959010601043701), ('happy""', 0.7948639988899231), ('zoo""', 0.7947626113891602), ('beautiful""', 0.7918286323547363), ('heaven""', 0.7917076945304871)]",3,0.803348362
"""laugh:happiness""::""kitchen:cooking""","cooking""","[('kitchen""', 0.9000446200370789), ('""cooking', 0.858336865901947), ('cooking""', 0.8577043414115906), ('""happiness', 0.855107307434082), ('baking""', 0.8480640053749084), ('home""', 0.8435110449790955), ('food""', 0.8392364382743835), ('happy""', 0.8380577564239502), ('delicious""', 0.836604118347168), ('breakfast""', 0.832741916179657)]",3,0.857704341
"""laugh:happiness""::""sunrise:morning""","morning""","[('sunrise""', 0.9039866328239441), ('""happiness', 0.8460789918899536), ('morning""', 0.8375658392906189), ('evening""', 0.828437864780426), ('heaven""', 0.8190131187438965), ('happy""', 0.8188329339027405), ('""morning', 0.8176487684249878), ('beautiful""', 0.8163129091262817), ('""atmosphere', 0.8157438039779663), ('sweetness""', 0.8147037029266357)]",3,0.837565839
"""laugh:happiness""::""breakfast:morning""","morning""","[('breakfast""', 0.9245537519454956), ('delicious""', 0.8943714499473572), ('morning""', 0.8874945044517517), ('""happiness', 0.8861086368560791), ('tasty""', 0.8849740028381348), ('food""', 0.8811272978782654), ('meal""', 0.8797582387924194), ('satiation""', 0.8796029686927795), ('eating""', 0.8786492943763733), ('hungry""', 0.8779495358467102)]",3,0.887494504
"""crown:royalty""::""sweater:knit""","knit""","[('wool""', 0.8143903613090515), ('clothing""', 0.8047055006027222), ('knit""', 0.8010046482086182), ('sweetness""', 0.8001420497894287), ('fashions""', 0.7992911338806152), ('""clothing', 0.7985984086990356), ('sweat""', 0.7985625267028809), ('blouses""', 0.7983222603797913), ('sweet""', 0.7974136471748352), ('clothes""', 0.7971693873405457)]",3,0.801004648
"""crown:royalty""::""bank:money""","money""","[('bank""', 0.9242773056030273), ('""money', 0.8997079133987427), ('money""', 0.89970463514328), ('quick""', 0.8945481777191162), ('solid""', 0.8912378549575806), ('boorish""', 0.8910171389579773), ('""banal', 0.890661895275116), ('rich""', 0.8903255462646484), ('liked""', 0.8902457356452942), ('""class', 0.8892152905464172)]",3,0.899704635
"""crown:royalty""::""large:big""","big""","[('large""', 0.9195661544799805), ('""big', 0.8887608051300049), ('big""', 0.8841260075569153), ('nicely""', 0.8725137114524841), ('lazily""', 0.869504451751709), ('magnanimous""', 0.869305431842804), ('obese""', 0.8689009547233582), ('rich""', 0.8688507080078125), ('""gigantic', 0.868309736251831), ('""heavy', 0.8681356906890869)]",3,0.884126008
"""crown:royalty""::""pretty:beautiful""","beautiful""","[('pretty""', 0.9371888041496277), ('""beautiful', 0.9232542514801025), ('beautiful""', 0.9216426014900208), ('""beauty', 0.9185616970062256), ('beauty""', 0.9181932806968689), ('charming""', 0.9093419313430786), ('""sweet', 0.9064341187477112), ('sweet""', 0.9060429334640503), ('nicely""', 0.9058759808540344), ('""cute', 0.9055041670799255)]",3,0.921642601
"""crown:royalty""::""restroom:bathroom""","bathroom""","[('restroom""', 0.8897688984870911), ('""bathroom', 0.8748524188995361), ('bathroom""', 0.8677250742912292), ('toilet""', 0.8575329780578613), ('lavatory""', 0.8555362224578857), ('""lavatory', 0.8426422476768494), ('nicely""', 0.8391412496566772), ('boorish""', 0.8389848470687866), ('bathe""', 0.8378953337669373), ('poop""', 0.834930419921875)]",3,0.867725074
"""crown:royalty""::""ugly:hideous""","hideous""","[('ugly""', 0.9293676018714905), ('""funny', 0.8855371475219727), ('hideous""', 0.8828622102737427), ('""beauty', 0.8815739750862122), ('""baby', 0.8813214898109436), ('rude""', 0.8811419606208801), ('""beautiful', 0.8806869983673096), ('""hilarity', 0.8805243372917175), ('sigh""', 0.8804983496665955), ('beautiful""', 0.8798951506614685)]",3,0.88286221
"""crown:royalty""::""angry:enraged""","enraged""","[('angry""', 0.92970871925354), ('anger""', 0.8993202447891235), ('enraged""', 0.890101432800293), ('""anger', 0.8882925510406494), ('mean""', 0.885973334312439), ('tough""', 0.8829636573791504), ('agony""', 0.8828169703483582), ('furious""', 0.8798173069953918), ('sneer""', 0.879145622253418), ('serious""', 0.8788923025131226)]",3,0.890101433
"""crown:royalty""::""thoughtful:contemplation""","contemplation""","[('""pensive', 0.894638180732727), ('""perplexed', 0.8904162645339966), ('contemplation""', 0.8880505561828613), ('attentive""', 0.8855774402618408), ('nicely""', 0.8824735879898071), ('sigh""', 0.8822693824768066), ('magnanimous""', 0.8821788430213928), ('beautiful""', 0.8816044926643372), ('solemnly""', 0.8809981346130371), ('charming""', 0.8801341652870178)]",3,0.888050556
